54,52,45,87,21,51,56
43,76,48,52,55,50,53
35,82,23,73,45,63,53
28,69,34,49,26,49,21
54,59,31,64,51,55,29
42,84,48,75,37,69,34
47,57,42,52,23,70,54
24,74,37,77,52,76,32
34,75,41,85,42,79,41
41,48,44,63,17,57,25
37,57,28,78,34,56,37
46,62,34,83,52,55,27
38,57,53,77,18,55,38
37,78,17,62,46,48,49
26,65,27,62,56,84,50
21,57,18,77,26,67,40
23,68,26,87,38,60,56
47,52,30,72,51,77,48
21,68,43,53,46,55,53
18,76,27,55,36,49,50
35,80,21,75,21,50,32
36,64,42,61,40,81,19
45,61,56,84,38,51,26
31,48,39,74,31,84,25
29,53,37,76,56,77,23
54,81,44,87,44,83,39
38,66,42,86,31,78,38
19,65,52,62,40,51,28
21,76,37,48,23,54,18
32,48,34,68,53,81,23
30,65,33,56,55,55,34
28,49,44,69,43,62,24
23,84,19,79,23,56,50
42,52,30,50,37,82,40
53,55,42,68,25,76,48
53,65,40,67,40,71,29
37,75,26,78,34,63,51
26,78,45,74,23,52,47
26,51,28,81,18,82,27
29,81,32,53,44,67,24
39,63,46,64,25,72,26
37,77,30,64,45,49,22
32,86,26,85,56,53,21
48,51,50,73,40,82,54
42,66,18,59,45,75,18
18,55,35,80,28,70,27
28,55,55,54,21,82,46
38,64,30,65,33,59,48
47,57,52,70,55,50,21
17,82,51,83,28,68,46
43,87,27,49,34,83,26
42,86,28,49,19,76,32
31,82,50,58,56,59,32
27,76,32,51,32,58,23
32,85,42,55,27,73,30
36,69,30,54,17,86,34
22,64,32,64,34,83,51
27,68,20,74,35,62,42
48,79,23,80,56,56,52
56,69,19,61,26,66,38
37,81,26,66,19,81,26
43,80,54,54,30,67,55
49,59,20,68,52,86,28
39,57,32,49,20,70,47
25,68,43,66,17,78,19
37,58,26,67,43,76,34
56,84,47,80,41,67,22
37,60,27,80,53,81,34
47,62,53,65,56,74,46
49,49,49,62,40,81,50
26,65,31,60,37,72,40
45,50,32,66,39,55,49
34,50,51,81,55,58,46
32,63,48,80,54,70,47
28,60,43,79,24,83,33
39,52,35,66,55,63,27
54,65,47,70,26,80,22
51,54,44,64,53,87,54
32,69,47,86,40,67,30
37,55,53,55,21,82,45
38,59,34,85,43,80,49
18,64,37,86,20,80,32
38,49,27,75,42,48,48
48,62,36,74,52,76,21
39,73,42,76,43,58,26
54,66,50,82,33,64,43
