23,68,51,84,17,78,34
42,82,24,63,24,54,38
28,67,38,56,51,58,26
39,85,42,72,30,86,24
38,80,24,48,45,48,25
32,85,46,54,18,62,53
33,57,31,71,33,48,39
43,82,30,81,28,51,55
38,76,32,61,50,73,51
44,65,18,64,29,86,31
48,87,56,84,37,57,27
55,76,37,87,48,87,46
36,50,25,56,44,77,49
44,67,46,57,22,72,29
41,74,36,80,29,62,25
48,85,56,50,51,77,44
19,50,41,87,45,50,25
42,81,44,74,38,68,39
51,68,46,81,50,68,54
24,53,36,63,44,70,48
21,69,48,50,44,65,44
48,66,33,77,48,66,20
56,86,22,62,40,85,40
20,76,53,52,30,67,51
23,59,57,59,39,55,22
32,66,47,56,56,68,23
36,80,25,77,19,77,52
43,55,21,58,17,53,52
41,71,44,71,33,60,40
31,55,55,85,46,66,34
47,75,40,81,54,55,30
26,66,44,52,51,70,23
38,62,24,55,25,59,21
25,72,36,64,31,72,47
41,75,41,53,51,57,37
33,52,31,83,27,77,30
36,51,19,65,34,57,22
54,57,43,57,44,72,28
22,65,27,68,49,84,40
52,71,43,83,30,52,32
51,56,34,53,24,75,21
57,76,23,52,26,62,46
27,52,53,64,49,59,47
22,75,51,85,48,67,53
21,85,19,66,52,78,31
41,69,35,53,53,66,22
21,61,37,66,53,62,48
18,49,30,83,45,77,48
19,81,26,80,32,86,21
38,83,24,76,25,58,19
42,65,33,66,43,58,29
44,49,56,68,35,62,19
36,52,37,65,19,50,56
53,85,31,51,26,74,23
24,50,47,73,26,48,53
31,86,56,58,23,55,35
55,48,41,69,17,76,21
39,58,20,55,30,63,25
38,61,37,77,51,70,42
54,84,56,85,20,67,23
41,66,32,71,28,61,42
21,55,40,49,41,53,27
40,58,24,52,36,66,20
33,63,49,51,21,71,35
50,80,47,49,20,83,56
33,57,32,80,44,56,17
27,76,20,52,23,52,47
38,48,57,81,42,48,31
27,53,37,58,39,80,34
47,73,21,49,56,86,46
40,62,31,77,51,75,20
44,58,51,52,17,51,36
48,52,28,86,37,68,28
52,64,30,58,30,55,42
35,66,29,70,21,61,33
21,78,38,68,46,81,34
33,49,48,84,26,49,19
39,85,32,83,53,87,20
46,81,23,63,44,48,22
18,85,54,78,20,76,55
25,69,20,63,39,77,49
23,55,27,58,55,75,17
56,82,37,86,51,72,37
37,69,23,56,30,50,33
20,53,22,66,21,60,28
57,83,48,81,31,76,53
26,60,49,86,24,87,20
54,61,45,83,42,49,37
35,83,49,83,26,55,56
37,55,47,57,47,87,47
39,70,22,67,31,52,48
25,83,17,51,17,60,19
32,83,50,51,30,60,26
55,75,41,48,46,71,35
46,72,27,84,37,80,28
33,83,50,73,46,87,38
23,69,36,77,18,59,21
23,79,24,65,31,81,38
21,60,44,67,41,76,54
35,86,30,71,44,85,56
50,78,36,78,17,58,44
31,50,38,86,34,76,32
29,69,50,78,40,62,25
29,72,44,80,46,53,30
19,79,20,75,33,76,29
48,66,56,50,57,71,46
57,59,52,60,34,49,20
49,68,37,71,48,73,32
25,70,23,76,50,54,43
37,55,23,62,46,62,39
56,60,33,81,33,69,52
49,75,44,55,33,77,56
27,76,30,86,56,52,53
32,68,43,82,51,52,47
55,70,30,61,50,83,17
19,56,40,66,18,78,41
33,79,26,65,27,51,40
17,67,50,74,53,66,44
30,67,33,50,50,86,38
28,60,46,71,35,60,19
55,58,49,53,55,78,24
47,65,50,87,55,74,27
19,66,38,69,18,67,28
21,84,54,51,33,55,37
28,76,48,59,24,68,32
17,62,44,78,39,64,49
18,75,51,65,30,81,40
42,50,49,76,51,64,25
52,64,40,73,51,84,56
20,59,26,48,23,73,27
37,76,27,49,20,66,55
31,60,44,55,36,81,36
48,53,22,87,39,55,39
52,81,28,86,54,55,46
40,76,30,62,33,80,43
18,72,44,58,28,56,30
55,65,24,85,52,69,50
25,57,21,77,49,66,44
42,54,35,58,34,59,20
35,51,31,79,53,66,53
35,67,53,81,34,58,23
55,57,45,85,54,80,48
20,70,19,64,54,65,53
36,72,23,82,54,56,42
26,78,43,84,19,68,39
56,51,28,59,50,70,37
33,74,48,76,31,61,29
32,68,33,57,22,57,35
38,57,27,59,25,79,53
30,48,20,78,26,76,22
52,50,37,60,41,66,44
19,59,49,49,23,50,45
25,54,38,71,54,64,27
36,76,31,87,42,86,52
50,57,25,78,32,76,48
52,81,37,82,51,51,52
46,53,48,67,32,86,24
36,53,17,49,43,72,20
19,72,26,61,31,74,49
52,61,28,62,40,79,25
40,84,50,80,47,73,47
30,83,39,78,52,68,31
17,86,26,75,39,77,18
50,56,40,65,28,50,29
38,87,34,71,19,59,23
22,66,49,50,25,77,51
34,55,51,48,28,84,55
30,59,30,50,24,83,25
20,73,40,70,39,83,53
45,64,29,83,24,80,20
36,57,44,78,50,59,55
47,50,46,83,17,69,38
20,77,18,65,35,51,26
37,49,33,49,52,74,17
33,83,53,61,55,83,28
31,75,37,86,33,86,49
39,48,39,79,55,84,40
53,62,27,82,25,48,30
55,84,37,72,40,49,54
54,84,40,48,39,51,25
23,86,26,74,49,65,23
54,61,31,69,25,67,54
23,81,22,55,56,85,47
24,48,43,75,19,71,38
46,64,17,67,57,55,35
46,68,51,50,43,52,22
50,64,31,55,55,51,36
36,63,45,55,30,80,25
26,83,40,64,21,74,56
28,69,38,54,21,62,31
54,87,32,73,25,48,34
43,62,24,82,27,73,47
37,63,43,66,51,68,53
55,75,21,59,33,85,19
48,62,54,55,20,75,40
38,78,54,50,22,55,32
31,49,43,60,56,81,21
43,74,21,79,55,83,52
34,86,46,70,57,74,37
29,79,38,73,44,74,33
19,65,24,63,37,73,19
23,61,17,82,46,77,54
42,56,18,60,38,60,47
18,66,29,71,47,52,39
37,54,33,49,52,63,33
36,51,47,71,22,70,41
54,80,21,85,52,64,29
42,65,44,63,55,70,47
37,72,26,52,56,75,56
50,55,40,80,38,79,32
43,55,57,67,21,57,43
28,74,36,60,23,54,40
41,73,56,87,19,73,27
40,80,17,63,25,72,34
31,74,19,58,21,60,19
54,62,39,87,17,83,34
28,52,30,74,54,48,37
53,49,17,54,34,82,56
48,67,20,48,45,84,37
46,69,47,48,36,71,28
34,58,46,61,42,85,30
48,72,27,57,50,76,56
24,77,48,56,42,86,33
26,68,39,49,22,53,54
41,60,25,79,52,64,26
33,83,39,64,27,69,22
56,81,20,65,55,51,19
24,81,20,59,50,80,34
44,55,38,78,37,62,24
43,75,26,67,55,54,51
43,66,54,59,40,59,35
53,78,37,72,31,78,46
36,66,56,67,33,56,29
27,52,49,85,32,75,52
33,55,19,83,56,82,53
19,73,34,74,51,56,40
17,79,28,61,54,69,32
53,69,21,49,24,72,30
48,83,39,65,17,56,42
31,75,28,84,21,68,35
41,85,50,85,22,64,45
50,51,37,53,36,65,51
23,48,17,67,21,53,19
44,74,18,67,48,57,25
23,54,56,51,54,54,29
26,53,38,75,49,51,56
27,79,29,58,45,70,17
40,65,19,69,44,48,42
45,65,46,82,22,48,36
30,59,38,71,46,85,34
49,86,54,50,34,77,44
38,69,18,55,54,67,24
23,64,41,87,38,62,21
25,61,50,52,56,74,35
54,78,48,78,32,80,34
38,87,48,86,27,61,47
22,48,40,55,37,56,46
21,54,17,82,42,58,29
37,83,53,72,46,49,55
53,60,38,78,38,82,20
21,79,34,52,19,60,49
56,73,22,72,32,79,51
24,82,44,51,25,53,38
20,77,46,81,30,83,23
47,59,27,68,31,66,44
26,53,28,60,55,62,34
42,55,38,83,47,78,46
23,79,53,72,25,78,20
17,70,44,64,31,58,46
39,67,26,50,39,87,52
52,70,35,78,44,55,27
25,86,32,62,18,72,55
18,59,17,55,27,63,48
28,49,31,87,51,61,43
20,75,26,77,37,85,27
47,86,37,63,30,77,21
