22,94,48,45,32,81,50
80,57,45,67,44,35,97
70,100,101,85,66,101,37
37,86,45,20,53,35,62
86,82,82,31,23,38,93
50,76,92,48,72,47,82
51,51,84,69,50,86,50
95,59,54,71,51,100,38
76,55,101,48,45,88,51
81,18,72,72,53,66,41
36,44,47,48,90,66,25
95,38,82,21,95,25,81
64,71,81,51,56,48,81
95,91,91,68,55,18,19
96,95,97,32,72,42,38
66,53,49,94,53,89,53
67,95,33,66,28,84,30
43,36,38,96,68,77,22
28,74,67,96,69,52,77
52,37,82,30,24,56,47
64,97,42,95,73,31,58
81,80,58,89,89,69,68
98,101,67,59,45,60,87
101,47,84,45,30,31,21
78,60,80,87,101,58,51
19,78,38,48,58,48,67
46,90,39,24,58,48,63
49,95,59,98,35,66,47
83,73,54,22,90,71,40
65,24,89,27,43,63,66
36,83,92,79,49,61,66
83,70,23,37,19,20,89
67,69,62,64,33,34,82
27,20,50,70,46,78,33
79,92,46,27,31,88,39
33,73,21,99,73,47,69
88,66,19,94,21,49,42
72,34,44,94,26,96,96
49,19,47,94,92,26,46
73,25,95,29,101,88,74
45,100,51,99,85,26,51
51,48,99,46,97,89,71
42,37,46,32,92,44,77
95,45,52,39,43,64,72
23,63,93,19,30,27,84
96,37,95,93,32,18,21
39,91,90,39,47,81,19
41,92,80,66,86,54,25
68,34,76,64,65,18,84
33,27,51,45,87,55,82
64,84,50,20,101,50,78
31,27,25,93,91,80,74
93,42,32,84,57,63,66
63,71,64,70,86,60,55
43,80,34,30,48,89,92
27,91,32,40,93,30,47
96,90,27,64,77,71,80
72,27,54,61,62,86,65
62,56,88,59,19,18,100
34,97,27,58,44,94,78
68,74,26,74,40,41,39
89,78,95,30,77,31,56
25,32,86,25,72,39,57
72,55,52,20,44,71,39
33,33,86,85,38,91,53
18,61,77,56,59,18,90
75,50,68,53,55,88,36
54,82,42,58,20,36,72
33,58,21,31,30,96,52
34,46,39,49,43,80,63
100,90,23,31,32,22,80
100,75,98,18,56,90,38
93,76,60,72,24,34,29
82,24,53,97,42,81,49
95,36,66,67,45,18,23
101,101,83,67,63,92,40
31,95,33,46,51,51,79
65,40,54,90,70,86,26
36,58,72,59,53,63,70
31,33,60,23,18,42,74
27,85,28,93,19,44,26
96,73,83,64,75,58,90
27,88,48,73,101,39,30
93,50,46,70,90,37,76
43,87,20,71,93,73,22
87,68,98,38,93,86,79
83,91,63,80,93,88,38
89,44,52,61,20,88,30
92,23,38,64,60,78,50
67,22,22,31,87,38,78
44,67,19,91,81,23,46
36,21,40,32,62,83,28
19,71,23,73,27,86,76
71,34,24,56,71,94,55
68,85,61,98,66,26,37
