62,58,48,37,96,71,65
28,100,74,18,51,93,18
49,32,26,99,81,37,25
51,52,43,87,54,36,36
46,55,42,38,34,26,70
48,68,75,34,22,79,82
71,22,23,41,32,44,74
21,55,45,63,92,90,60
56,87,95,86,51,69,44
22,44,48,87,24,20,48
84,94,89,78,62,65,34
40,58,40,46,31,21,59
47,99,64,98,63,69,75
41,35,96,49,84,68,97
47,73,32,63,101,34,28
70,95,90,48,74,89,29
76,88,88,53,46,78,69
90,22,31,77,25,63,70
71,54,84,95,75,41,54
60,89,56,44,61,20,39
52,94,72,38,92,98,66
82,89,30,51,25,37,35
76,34,101,20,21,66,101
26,52,42,18,54,41,38
44,43,18,83,25,82,100
73,58,98,52,96,94,54
49,101,66,19,73,42,23
24,51,87,59,29,19,40
84,75,98,28,84,83,24
60,53,42,95,64,23,26
86,28,60,30,28,51,36
65,27,85,77,32,55,66
74,63,80,93,56,65,39
59,98,46,91,37,35,31
97,45,64,28,63,72,33
86,34,54,59,87,34,29
59,58,31,81,20,23,47
98,22,44,58,37,84,68
34,93,31,42,72,20,84
69,56,70,40,33,21,66
44,45,32,25,29,87,93
81,81,83,90,59,77,72
22,46,92,24,36,41,47
26,52,60,65,44,53,75
74,66,65,52,74,83,96
69,26,90,95,60,65,42
84,40,82,86,18,94,40
24,23,23,33,18,45,96
26,53,62,72,34,73,62
35,34,78,82,64,77,46
31,55,61,42,40,72,37
53,54,54,38,35,94,78
87,63,61,45,72,33,86
95,25,76,25,91,79,91
18,96,67,56,94,101,66
37,72,78,64,27,36,36
87,30,64,99,59,88,57
37,69,24,61,65,33,101
21,65,53,49,49,54,68
25,76,28,29,18,65,47
74,56,59,69,44,79,60
33,62,19,20,88,31,98
79,78,49,68,74,22,43
68,100,94,59,63,18,50
43,57,54,60,32,81,35
60,82,64,55,54,21,95
22,24,97,18,56,91,47
100,31,65,51,88,75,73
62,50,22,83,98,94,45
66,25,29,40,75,66,36
85,97,74,78,78,82,65
30,73,56,50,27,30,43
63,63,23,52,45,44,48
39,36,53,35,30,48,22
89,90,30,53,78,21,20
44,31,37,96,97,97,42
94,29,41,63,85,19,54
45,63,32,29,28,25,62
41,82,78,63,100,64,66
59,90,40,52,18,71,65
34,33,45,67,55,58,36
88,75,78,88,99,68,23
38,19,83,69,85,28,29
62,93,41,79,81,96,68
76,88,69,49,61,65,75
87,43,73,28,83,37,98
43,61,46,66,96,69,70
24,53,54,21,36,41,70
88,88,97,82,100,29,99
89,45,27,95,48,34,95
