30,53,27,48,41,58,49
40,86,49,73,33,62,37
41,86,43,79,30,66,21
33,81,40,78,25,77,18
55,51,39,53,22,71,24
30,61,37,86,21,76,25
19,60,45,50,34,74,40
35,63,52,60,46,52,55
48,60,27,80,24,57,29
36,50,18,84,46,59,38
43,54,47,84,52,82,21
32,79,34,52,35,72,24
54,68,49,51,53,51,44
50,62,34,73,40,77,28
29,82,21,61,52,51,30
35,83,55,71,54,60,31
54,66,50,51,22,85,29
43,75,20,63,45,63,53
28,60,24,51,42,53,55
36,60,42,69,53,54,41
47,59,26,76,48,70,49
23,52,57,59,50,86,17
37,61,39,61,53,80,43
21,86,39,79,49,79,32
49,70,22,52,40,67,43
19,81,22,61,43,48,50
25,50,53,64,44,62,45
26,81,22,68,27,49,28
33,63,17,70,47,70,36
39,62,31,80,52,52,47
28,85,24,84,39,50,25
19,85,19,84,43,82,55
20,59,56,85,44,77,53
33,80,46,50,47,69,26
56,70,53,87,27,64,48
32,59,33,54,25,66,51
21,65,26,58,37,66,28
28,80,20,70,48,62,29
26,49,30,57,42,73,19
47,53,40,64,20,58,40
24,59,35,52,18,84,21
23,64,20,70,40,82,48
30,75,33,86,25,53,43
35,68,35,55,47,74,56
32,78,46,79,33,85,54
39,81,51,80,27,56,33
29,72,19,74,53,87,33
24,73,25,62,48,54,30
25,84,42,53,51,59,40
24,54,36,56,17,72,30
52,80,29,87,49,50,23
56,87,18,69,29,85,56
36,63,30,78,41,55,22
32,56,26,54,17,62,44
40,65,46,86,20,57,25
26,52,50,77,39,48,19
22,71,53,76,19,62,27
25,81,55,61,26,81,31
37,52,53,56,44,77,45
22,51,34,55,57,68,51
49,70,17,48,18,74,40
51,80,54,66,28,55,46
31,69,46,61,19,86,34
46,48,19,56,18,84,48
29,67,19,78,34,59,24
40,82,20,50,53,64,31
54,63,33,62,44,62,27
42,58,23,52,18,80,28
33,74,54,50,38,50,23
46,57,36,63,33,79,39
20,62,27,78,38,59,53
53,58,32,55,41,67,30
38,75,31,85,47,53,19
38,64,52,78,54,78,55
43,78,51,64,38,77,53
25,84,41,76,25,60,35
52,76,40,77,18,61,39
40,60,20,53,35,52,42
19,84,47,56,31,51,27
18,83,42,49,30,58,47
27,74,19,83,30,79,25
26,60,27,74,47,50,45
41,84,20,76,51,69,53
47,76,23,56,39,64,18
20,54,52,54,46,71,44
40,67,44,74,51,78,39
46,82,17,67,38,51,41
34,74,53,75,43,50,20
17,62,36,85,54,48,26
30,75,47,74,53,67,40
26,75,42,87,50,65,51
49,65,28,84,57,61,46
40,70,41,59,27,55,20
47,50,32,61,24,62,28
26,85,29,77,34,56,40
33,75,27,61,56,63,21
35,53,17,86,23,52,52
38,65,23,80,35,67,54
37,76,20,52,54,77,18
30,53,18,70,18,66,25
41,49,23,79,47,56,20
21,61,21,58,29,61,26
23,64,38,56,52,77,32
39,87,20,74,25,56,23
48,77,33,49,19,73,56
46,56,31,49,48,51,20
51,87,42,63,33,82,52
29,64,33,73,19,87,55
47,81,35,57,28,83,42
53,64,33,49,56,72,36
26,75,39,52,46,59,32
38,55,22,74,46,62,41
46,66,49,75,48,68,30
22,56,30,59,31,55,47
52,78,31,56,34,87,39
20,74,24,60,19,49,22
28,78,26,80,53,48,53
19,86,38,72,45,78,24
44,57,29,66,33,79,19
29,72,39,74,42,58,39
56,62,29,49,29,82,47
45,55,26,81,29,67,21
42,65,29,65,53,55,46
20,75,22,85,44,51,43
52,62,56,81,29,68,20
53,86,38,79,48,78,43
41,57,50,84,51,64,46
47,54,20,66,37,80,50
46,59,21,83,33,75,26
18,52,46,77,18,74,47
32,87,17,81,50,53,40
41,55,33,67,19,70,33
29,70,42,77,46,52,21
18,53,42,81,51,59,56
33,87,49,71,27,81,42
29,65,48,63,46,82,25
35,66,24,52,37,62,21
56,62,40,81,52,84,35
44,60,54,81,35,87,25
50,66,40,55,37,70,44
37,68,22,49,35,55,54
44,76,41,80,50,86,35
27,76,21,62,49,58,37
29,53,30,85,34,55,26
18,86,32,70,26,53,31
17,64,39,52,37,58,22
39,79,24,79,31,78,53
55,60,55,74,21,86,45
34,63,46,56,28,60,30
50,83,22,55,18,65,44
32,54,31,78,18,60,36
48,87,49,48,36,51,51
22,79,51,62,18,73,48
54,62,48,73,49,77,37
28,70,24,85,29,72,32
51,51,54,51,23,53,49
41,66,56,49,24,55,32
51,72,25,52,55,60,27
19,77,19,52,46,82,22
28,53,27,58,33,48,24
44,53,20,51,46,73,42
43,79,43,51,39,57,33
25,55,43,66,35,69,48
48,83,20,65,43,85,42
45,72,28,62,51,57,20
48,71,18,56,49,72,18
56,77,42,77,49,87,31
52,82,17,66,36,49,38
39,49,18,86,40,72,42
38,72,20,76,44,78,21
54,49,47,62,45,74,37
31,65,18,76,21,62,54
41,51,29,53,22,55,53
29,84,46,78,33,84,28
22,78,53,73,32,48,17
39,60,41,66,27,62,23
44,82,44,80,26,65,42
49,66,42,52,30,75,39
45,87,20,83,30,83,38
44,58,49,60,33,52,53
46,84,20,76,34,80,32
20,63,18,77,49,69,52
21,59,52,57,21,83,50
42,67,39,52,53,48,48
34,50,37,57,20,66,19
56,78,51,56,27,51,43
46,61,23,77,25,83,33
28,55,30,61,32,58,30
19,80,35,65,32,75,51
21,74,21,68,45,52,34
32,63,30,76,21,76,45
35,48,25,67,55,62,35
43,80,44,60,23,77,26
38,62,31,54,21,81,36
34,85,21,86,17,59,52
38,81,31,76,18,57,27
23,51,31,77,24,72,55
29,64,36,72,24,68,24
18,59,25,62,38,87,22
37,48,28,83,38,59,41
22,71,23,87,45,51,18
47,68,49,59,44,76,33
26,59,29,75,53,74,38
40,62,42,75,56,76,41
24,58,39,64,36,56,44
36,77,28,71,54,56,36
23,52,51,79,21,78,39
53,65,49,76,24,82,30
45,71,39,50,24,70,49
36,71,26,64,20,60,35
56,86,32,83,31,61,23
18,76,34,62,52,61,20
56,67,42,82,22,73,44
36,49,48,62,34,63,23
49,80,57,76,31,74,29
22,85,47,56,27,87,22
22,62,48,83,39,81,34
37,84,17,67,38,85,48
52,75,45,82,34,59,36
56,68,17,86,31,85,39
38,79,32,63,41,70,28
32,48,37,48,19,77,34
43,70,21,67,23,58,54
49,68,54,78,32,74,53
37,67,55,61,49,52,25
33,75,35,76,19,50,31
42,63,24,83,31,78,20
50,55,48,56,20,48,41
28,79,22,54,19,75,24
38,49,47,72,48,58,38
42,85,32,65,19,62,55
22,66,18,73,44,85,46
20,54,25,82,44,65,28
20,50,53,63,33,61,17
32,64,30,86,25,76,38
50,73,48,50,46,68,25
27,63,47,74,52,81,48
17,60,55,82,45,78,40
24,63,36,51,21,67,23
24,86,29,76,20,60,49
52,87,36,66,53,54,56
18,74,23,69,33,60,21
53,69,25,71,57,66,45
54,71,54,76,50,65,22
36,84,51,80,26,69,56
36,52,32,82,54,87,35
36,85,25,85,25,62,45
30,66,51,68,18,61,28
21,63,31,58,35,56,34
37,80,17,64,40,52,41
36,71,33,67,30,83,43
25,68,25,83,18,83,24
53,77,30,84,20,74,23
20,52,27,85,54,75,20
51,74,57,71,55,58,21
27,66,40,54,28,59,28
53,51,30,79,32,50,56
35,78,50,82,40,82,44
31,84,32,79,49,73,32
43,81,35,71,44,65,33
31,49,17,72,47,86,41
47,68,46,62,18,85,26
31,50,45,72,32,84,40
30,58,22,80,18,68,22
42,56,26,73,34,72,55
51,52,41,70,30,65,33
53,66,54,49,37,49,20
48,71,32,80,22,49,52
46,86,40,73,38,77,44
25,84,19,60,34,73,32
46,86,18,65,51,61,43
38,85,40,74,39,57,23
31,86,53,63,52,56,42
49,52,55,57,52,75,42
33,62,22,70,35,74,23
31,81,46,87,53,65,38
50,79,52,60,27,58,35
47,69,43,72,52,49,37
54,85,50,66,31,52,34
35,85,49,56,43,84,24
49,57,20,53,38,67,49
49,73,28,70,55,69,39
24,83,37,65,37,72,21
39,72,40,68,40,85,46
55,87,39,58,55,51,51
38,80,56,65,33,51,52
49,83,26,81,56,83,55
46,60,30,52,47,79,50
43,51,46,78,46,86,19
19,49,53,78,51,66,52
33,64,52,77,18,72,55
20,73,27,52,49,72,22
44,62,30,62,42,51,38
31,78,38,69,34,69,18
43,61,19,69,48,56,17
51,80,47,71,36,75,45
22,73,52,73,38,77,32
31,52,29,67,51,53,26
29,63,25,63,51,59,50
31,81,44,48,52,70,44
37,52,50,70,39,82,27
50,51,38,48,30,86,43
46,75,27,67,43,77,21
26,57,50,70,39,86,30
50,51,18,48,31,50,21
20,54,18,50,32,78,35
50,69,26,79,29,72,20
22,87,18,59,27,58,33
37,70,28,67,22,65,53
29,48,43,49,27,69,31
23,80,56,49,40,83,46
21,77,23,69,55,56,22
19,49,39,57,31,49,28
55,60,32,56,51,79,41
35,56,26,62,56,79,26
51,68,34,51,45,52,48
32,56,37,56,29,52,26
53,61,20,71,22,68,42
32,77,57,75,25,67,29
22,54,33,52,37,63,39
49,60,22,57,20,85,47
19,64,41,80,54,75,53
21,78,54,87,35,77,21
46,57,37,70,54,65,54
39,73,41,83,17,84,28
54,53,25,56,34,74,47
27,74,49,74,52,59,41
38,51,20,51,33,59,32
46,75,31,70,50,73,22
33,59,24,50,26,61,53
19,66,26,87,27,69,34
47,49,36,66,19,76,30
54,79,33,81,43,84,49
55,78,21,64,56,81,18
56,64,29,77,27,72,43
19,81,34,63,25,57,29
35,56,36,50,25,58,52
29,82,36,80,44,60,37
32,82,35,83,42,86,38
43,75,47,76,22,77,23
54,72,40,73,40,79,38
33,60,50,56,23,75,40
19,83,55,62,54,83,20
55,68,20,49,40,48,54
27,55,33,65,40,85,46
26,55,42,61,18,83,31
48,61,23,60,56,57,44
31,60,27,54,29,53,43
34,62,42,85,18,83,55
28,72,20,53,25,70,54
42,80,43,76,27,48,41
50,49,45,53,39,54,37
54,87,26,66,53,60,34
48,86,30,55,37,51,24
37,52,42,51,24,78,29
51,75,24,73,29,54,44
21,60,22,73,54,65,19
35,69,35,69,31,71,46
56,50,50,63,49,83,45
20,72,29,86,56,81,30
43,81,41,73,26,61,20
51,59,36,61,37,63,45
54,55,46,85,47,85,24
18,58,47,50,53,50,25
50,48,48,56,29,68,28
35,61,53,70,56,85,23
56,65,54,52,49,74,53
24,57,44,79,52,56,46
51,66,48,85,50,75,43
56,87,24,63,38,87,34
25,64,26,80,31,78,45
51,49,30,75,56,48,21
39,85,42,87,32,78,48
46,56,17,74,18,60,32
35,65,53,56,25,54,51
33,87,22,58,19,51,55
53,73,33,57,37,48,27
25,58,35,86,56,74,53
29,81,20,65,23,84,25
54,50,44,85,30,77,27
46,72,27,48,24,52,46
40,86,25,48,46,60,23
39,73,36,82,55,54,47
32,83,38,74,35,78,46
44,68,26,53,18,69,45
49,69,47,73,28,54,27
26,54,52,53,47,77,48
56,72,50,79,31,81,55
26,82,53,66,32,73,30
37,65,36,68,29,86,37
48,54,47,57,49,81,26
21,87,44,72,38,83,21
46,68,45,62,36,58,33
30,77,55,62,41,78,42
24,87,45,80,22,79,39
52,77,41,48,38,82,49
53,52,36,71,31,56,25
25,87,47,53,37,51,40
37,49,35,64,17,80,27
32,68,18,69,24,72,31
56,82,18,66,27,48,28
24,64,33,58,41,53,37
23,61,45,76,47,59,49
18,83,20,69,53,74,56
18,81,50,50,38,84,36
25,80,34,78,25,60,41
24,73,52,73,18,68,23
36,69,29,73,35,84,56
42,87,51,64,48,61,29
25,51,20,54,33,53,34
27,85,30,88,20,67,19
25,80,17,67,21,67,23
34,78,39,57,53,63,43
24,63,20,87,27,78,51
25,66,45,75,34,54,52
36,50,56,78,35,87,54
44,86,25,80,43,72,28
46,70,24,75,50,77,28
21,79,41,83,37,51,30
33,49,33,65,22,50,22
23,70,44,80,45,82,27
20,49,45,51,29,63,21
20,76,39,84,46,64,46
21,77,48,58,41,55,21
53,70,37,87,19,71,21
43,67,42,79,45,71,45
36,71,41,64,21,72,47
23,59,41,73,33,51,18
20,52,52,71,54,82,27
56,67,44,85,55,49,42
37,72,42,79,48,72,54
25,83,19,85,52,67,31
31,76,34,84,32,79,51
20,73,29,59,40,62,55
40,58,56,65,44,72,44
46,60,22,56,38,55,31
52,74,50,81,29,73,22
30,62,19,84,40,78,22
46,52,53,65,51,81,32
38,75,33,59,23,64,18
21,64,30,79,56,67,17
38,62,18,60,33,76,37
56,66,44,81,33,48,20
50,66,18,65,25,72,45
23,87,44,56,26,57,57
38,53,21,74,42,51,54
26,76,38,85,37,49,31
46,74,37,56,48,63,39
33,81,33,75,26,52,39
54,56,53,51,36,48,38
33,55,41,48,35,49,45
