17,72,18,77,48,85,43
53,65,49,62,47,58,27
34,51,23,73,50,54,51
50,85,53,73,28,60,33
56,72,18,65,29,52,50
56,80,50,81,21,80,41
20,80,36,64,47,50,45
19,58,18,49,18,52,54
27,79,56,87,18,65,44
49,53,25,58,49,52,25
41,74,50,75,32,80,54
42,82,37,56,41,77,50
42,86,22,49,27,55,48
32,61,31,84,35,62,52
52,66,54,66,28,60,47
41,64,39,77,47,57,30
35,58,17,60,19,81,40
25,77,45,77,34,79,34
44,85,24,86,40,60,22
49,70,56,66,30,71,18
36,52,52,79,41,65,43
33,73,28,65,49,65,29
52,54,19,59,50,85,48
47,48,50,85,44,64,21
36,60,35,51,34,49,22
18,67,28,85,53,63,44
36,69,36,79,52,87,49
18,68,48,67,25,70,53
19,87,44,61,37,61,27
43,64,42,72,19,87,43
43,68,30,75,50,66,20
40,67,28,81,42,83,38
28,78,56,83,44,70,50
24,55,31,81,42,56,31
22,53,55,74,42,59,29
46,71,43,79,33,78,17
48,86,26,80,17,81,30
32,82,25,86,28,81,54
29,63,46,73,43,65,43
29,49,39,83,37,51,43
50,81,22,68,46,80,35
25,63,19,63,27,76,20
34,58,52,65,24,51,28
50,69,42,74,38,53,37
25,56,19,75,48,53,32
37,83,21,79,37,73,44
41,50,52,83,26,78,27
35,74,42,65,47,60,23
37,53,26,67,33,52,35
18,78,23,54,53,87,33
38,82,43,69,32,86,32
46,77,24,57,33,53,29
17,48,23,66,34,78,47
48,69,37,51,48,59,54
49,80,52,66,34,59,55
55,49,29,56,35,65,39
48,60,48,85,31,49,29
53,48,40,53,48,66,44
49,71,34,49,56,78,38
43,55,39,58,25,51,48
42,72,35,86,43,87,42
41,74,30,79,33,71,33
51,80,24,61,41,81,36
27,57,46,58,44,53,50
32,65,56,66,54,82,55
31,68,55,55,55,54,57
27,87,46,67,35,83,36
22,57,39,76,30,71,25
49,55,32,53,32,72,40
30,76,18,54,26,55,50
45,72,26,71,38,53,37
27,76,24,68,54,79,22
35,78,29,77,47,50,55
39,76,34,87,57,67,52
19,61,21,83,19,56,20
30,79,29,71,25,64,32
53,51,30,76,54,51,35
22,74,50,70,25,69,45
40,84,40,75,31,65,47
32,62,37,86,35,52,21
44,82,42,77,34,74,43
34,55,50,84,49,76,40
17,79,19,50,42,49,41
50,57,26,81,54,87,24
55,84,24,63,56,63,20
42,53,49,80,19,49,49
30,54,50,68,28,76,37
29,55,36,56,30,71,18
35,60,38,86,24,58,48
26,72,36,83,46,68,37
52,67,56,87,32,73,39
30,81,28,55,21,50,29
57,50,28,64,48,80,28
55,82,18,58,54,52,21
41,74,18,70,34,48,31
34,53,21,65,36,64,21
39,84,33,77,17,75,33
25,60,54,51,51,86,48
41,70,50,78,21,52,36
22,63,49,86,29,49,46
26,79,48,71,17,73,20
44,87,38,64,55,82,48
37,74,44,66,40,79,56
36,61,39,87,53,68,22
34,63,20,78,52,69,35
48,78,35,65,48,67,51
33,79,50,61,51,52,48
50,73,35,67,33,53,23
28,60,21,54,49,73,20
32,61,29,80,40,75,49
29,81,31,50,40,56,18
20,84,37,50,54,80,33
26,71,48,50,43,85,19
38,78,50,50,22,61,36
49,83,52,67,30,84,30
55,51,24,74,34,58,20
25,75,50,65,42,55,51
57,76,24,49,53,73,38
20,80,19,61,48,58,34
50,61,42,77,53,66,36
26,57,49,63,44,63,55
51,58,26,59,28,54,55
33,50,30,58,49,75,20
34,56,30,86,47,70,51
33,75,32,70,53,79,17
48,82,56,59,38,62,18
44,86,56,49,55,75,42
53,52,47,55,38,71,32
27,65,48,64,53,58,27
28,77,29,87,27,59,48
34,68,28,66,49,78,39
20,61,30,67,26,79,29
56,78,35,86,50,56,19
17,78,18,81,45,65,22
26,56,24,53,19,68,46
27,75,25,79,43,63,21
46,71,37,71,45,57,56
52,64,19,66,32,77,49
56,72,49,52,23,79,28
40,50,56,54,23,61,34
29,84,37,86,27,85,55
57,67,21,75,44,68,47
48,74,24,49,17,66,45
35,71,19,71,56,58,57
51,50,48,67,24,86,50
49,70,46,83,56,87,45
44,56,17,80,52,75,40
52,48,40,53,34,49,40
40,70,35,87,45,68,54
28,85,35,49,17,72,48
31,74,44,69,49,78,23
31,58,34,56,32,73,35
43,53,46,62,33,76,22
21,82,45,71,43,50,22
48,73,51,78,50,62,52
47,59,22,74,52,48,31
45,56,38,67,50,80,55
34,65,50,71,56,74,54
55,69,36,51,39,54,29
23,50,31,75,49,80,35
25,60,56,79,38,60,24
50,79,38,54,26,83,49
34,64,34,53,23,56,18
21,57,35,56,52,53,49
30,67,51,74,54,52,49
39,74,17,50,29,84,45
34,73,20,73,22,71,31
36,72,26,61,48,61,22
30,67,23,83,20,74,26
20,55,56,70,48,63,33
49,84,24,74,53,67,21
22,85,46,72,50,78,29
32,63,42,87,44,59,48
42,60,26,75,22,72,45
19,74,55,75,19,52,54
35,77,48,51,21,81,22
23,85,23,76,23,74,55
24,76,31,59,38,72,51
43,75,39,58,51,52,42
46,75,25,64,29,84,55
36,87,42,85,34,51,46
42,53,48,63,57,84,27
39,62,27,86,40,55,35
26,79,20,72,26,76,19
51,53,49,59,27,49,41
57,50,52,84,29,84,44
38,51,42,80,51,60,35
30,48,39,59,44,59,44
28,74,21,57,44,58,54
46,78,34,87,54,62,32
42,78,38,67,23,74,32
21,71,29,68,27,82,33
44,86,41,49,52,71,56
52,59,45,48,34,49,19
33,69,21,75,39,79,43
19,49,44,53,56,73,41
27,59,48,61,46,61,25
57,72,50,78,19,59,41
39,74,45,81,43,79,21
29,75,43,85,30,82,41
29,84,23,72,18,59,55
51,87,50,83,21,58,53
54,73,28,66,35,83,31
19,68,43,60,36,62,56
18,84,47,83,50,61,31
47,53,28,77,42,75,44
26,80,47,69,53,63,31
39,70,54,83,17,69,22
47,51,53,62,48,49,19
42,74,39,74,36,86,20
44,65,51,71,39,74,22
21,62,37,74,23,54,24
54,66,22,57,24,49,39
35,49,17,74,38,69,48
27,67,39,75,28,78,53
50,76,20,48,40,52,30
53,71,29,70,49,57,50
31,81,41,71,52,82,39
46,52,53,79,42,73,49
30,61,31,71,23,86,46
17,63,53,87,52,77,31
43,84,46,78,18,72,40
17,56,19,52,21,58,29
31,80,24,48,27,72,55
21,78,34,74,24,60,38
36,73,44,57,44,48,23
47,70,18,87,43,85,55
42,64,33,56,20,79,46
21,85,25,59,24,52,33
50,62,30,57,36,53,33
25,75,37,71,27,66,50
